Deep_House,Tropical_House,Progressive_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Bassline_House,Melbourne_Bounce,Dutch_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Afro_House,Electro_House,Real_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Ambient_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Classic_Trance,Goa_Trance,EDM_Psy,Full_On_Psy,Dark_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Bubblegum_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Future_Garage,Breaks,Jungle,Big_Beat,Hard_Trap,Hybrid_Trap,Heaven_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Glitch_Hop,Neuro_Hop,Trip_Hop,Jazz_Hop,Ambient,Chillout,Downtempo,Midtempo,Electronica,IDM,Indie_Dance,Complextro,Brazilian_Bass,Jungle_Terror,Jersey_Club,Carnival,Moombahton,Moombahcore,Synth_Pop,Bigroom_House,Bass_House
1322951445,31192474,437859744,1424953596,1442096263,573577429,481691804,568884421,1424327361,29744661,466333628,1424386264,27555281,1352693067,488256739,1298739467,865699666,1458328895,1452439232,1420719797,1340659802,1901376768,1454213513,1376816994,1374308946,1389358522,1396359504,1859082200,481537268,508221454,1348926978,1848262667,28413195,547785134,1374086685,1327870671,500955008,1304601407,1366899057,24141728,1408121950,2019737389,1805044172,1331607789,1821614123,1835265191,1872110976,574413655,1346739888,1389767907,2052804508,464647627,439121331,1330919394,1324576119,1834243938,1359049989,28659380,26750892,1303019060,1365394278,26813341,1345933,29775583,2000355640,473964091,454231593,406072801,416011656,1406248758,1443902113,26499996,1294924497,1928430208,430043607,3929023,1349236674,424849135,17220323,2001326727,1929341312,1383151907,1328017535,1359267001,552661882,493551143,28413952,27853910,410628961,509313459
1396055446,445845016,1454021280,1419180545,1434134689,1305412620,862790488,1345214550,33726086,29378378,1489638159,1473286324,1328709568,1942321759,1324576111,532777454,1410840270,1295041332,1308782644,1391609069,555817879,476323328,145288,1396819941,1325965851,28609567,496869455,472137543,501220344,426194022,2015938566,1334096446,1454455067,518092301,1376637863,35440347,1467923106,513072991,26986112,4004244,548648028,1317606597,2050136549,427139753,461080426,549321169,1833748900,1294925005,1988614699,1312817993,523046031,1293951030,1806725826,1392073300,2030762705,1318808255,1333366984,1891712363,21165914,1458457012,1377482735,27210826,5225508,424995520,1822346726,1296077946,425295710,399354154,522628769,1304815721,1359718311,19184952,22717924,2011874021,437608297,3406878,1363658221,1363615399,26939797,1395944830,1967065667,1434831986,534540188,1335753146,479028306,487210754,428116558,426027090,420125961,559436259
2020399338,36586816,562592035,1912878641,428642828,1341512868,1447944622,544166531,28253767,28111897,28166351,1408144167,546557936,1377551997,531577860,506738552,1341285238,1450990984,1351554130,1382603952,35491638,1376818368,1331582113,543235602,1407129533,26699283,1424032881,1479983303,445703296,1378670492,1347090785,1359950617,509647896,484924192,1906047213,1951273453,446508919,555216042,1825226,17657982,1409426368,1489221151,509013028,1442521061,1353374366,29953328,1876657427,1393976081,1818916749,1837594361,1298038361,2010701137,509530400,1383293684,1406286244,553305634,529823531,452601112,1891742959,519049367,1897964336,1857346615,1434934339,443292081,1909588277,1493780442,413834467,32358788,415792104,555329069,1419147449,414979886,22778415,2016820597,29036761,1485590763,1331698097,1969223254,5216521,1947009474,40915830,447076645,530528797,1860398814,1307129626,511920036,1990829,1359151531,1384296697,412175146
1855450433,36492196,1326239623,407007868,421563267,1814896140,1902443907,35331568,504410335,27009791,1867288085,1482344814,489198060,534539090,468490689,1330831272,1429538244,1459378660,1313300358,1324803324,1403044230,1830318381,19366320,1424041969,1338119211,26676777,425298155,1433368009,1429478564,41416682,1351923977,1336864827,493156835,1371123422,553941341,1392150306,508277441,503207406,1351657,26981605,1298524519,26990780,528477875,2015970237,1829742202,1347227968,1833619413,1363295997,508926307,1454293966,1923165939,1365711547,1836087218,1855726243,1953172030,30854531,1467296830,1489484838,1924917025,1899535220,519193691,1309047200,2439160,541962915,1954187529,403012268,518488077,470736668,1336195964,865093166,1359703118,26291174,28383273,3873018,23202830,38391556,446728208,1377239409,18170913,1927655975,570085206,519367036,1946518407,1949162779,505163014,1488831641,409941808,506775229,1483998399,573293656
2020438982,2019776387,404784015,1956943279,428116471,439122506,545902707,491695590,507829241,31062676,409060506,1351907655,1298254873,540706633,1465473144,1419759825,1365258834,1320055395,1396897402,1407519983,2029387332,26369528,1351378772,1418489413,1409024470,26113504,1806954105,1439072107,33333463,413740561,1321583780,1327052891,1899227478,1989169050,1463065579,1951973870,1927438204,1326958805,534694103,28114443,476254152,1331267721,484447305,28195674,1397142514,548999213,1904245003,1393545137,1377814872,1442673865,1990789,456175957,411907313,1828021138,1874880458,1483967969,539487946,452608053,1832233730,448706058,2030192498,1415499501,1942389610,31273592,1377701397,524149467,36307482,493735090,35956017,517567265,500665867,26370284,22821097,3096510,408522361,1458667970,409647860,1404178564,1309814227,1824974145,32574586,1301783220,1311475906,1831699306,1394401495,463352535,31273542,4143419,1365514891,1472234946
559995876,493408300,490602419,1453572806,1378839359,1325796812,442867410,489997558,1411861489,31421638,26945515,1993261349,32102245,540706626,480575774,1360570736,1298037410,1379857295,1336077928,1818221533,1366860953,1825015446,480409279,551514302,1399046936,1426760083,558168045,1821555048,1368219740,24122380,1299983808,1807754384,497371142,1403726513,478731383,1385299417,1336344892,569115393,2014241852,27154560,2034261629,1346037515,1948742906,1452055451,1460725267,1806070882,1960530285,1384018239,534065185,1312332932,1983278774,35807450,461518895,1420894586,446874222,2018811149,1463333066,487527835,1381520019,472141736,1302571,1497686836,33241158,425828110,1854376367,1876924807,468877196,442605105,27411756,1343455564,1321711522,1468796850,32272736,1988068673,33495386,406346943,477933011,1394527472,16846175,1307319517,33211534,573655732,1804960392,33984170,1368324326,497745520,29818222,1963497087,436147427,404184362
474578012,36103024,557579552,1392266805,445144774,1411275483,494388015,1406779353,1419694616,24127625,1358749069,1382077234,460099256,1472514903,536991435,2059972485,431259853,29569777,1387286296,1446905294,491686601,1861549328,1814091022,1307621783,1432277915,1858811456,502228148,1369742606,1445777511,1325944382,1451220771,2052180839,1968598751,1895899987,484620584,1400477169,1399642246,1343135466,1409432681,26418869,448144357,535406065,1331263754,1990603186,1422606666,1333144356,1854628827,1423418621,1306496066,1318152632,1850198495,409646080,1485034992,526774488,28296285,18900091,503975089,1353951843,1470144811,34167252,1963660582,16328841,1372122566,404182295,2008518146,1348820745,407759301,35676724,524587498,467166229,1306049660,17273690,505688656,16757358,33752775,405597732,1835266142,1366229898,16613157,1395944835,1365013324,1322040777,419594938,566808625,1345504239,1454502013,26217089,28764715,34899326,1306156213
2035365037,419254070,1417055921,1455849640,1342820002,486837365,424477180,426026904,34916925,404182670,1383990861,1352820717,530986311,507260215,29950966,1434377759,1339205655,417833784,1462642292,1410771483,544820815,1388488172,1475636658,1390996612,1353467222,1392218003,509531794,1995632410,1983837884,1490237065,1830071505,1478357079,1880996266,1459160673,1998275242,1886460039,1940307395,1928467596,494940482,27153332,1368563546,865517249,544071585,31624641,1397502846,1921187976,1901296230,2008303190,1451218486,1485905868,1376816986,410821021,455345330,1325845477,1400926080,475072600,1346050312,2046109268,21165916,1308778103,1861812691,2017420239,1294061573,449578416,1806772713,505851880,26245608,1397460342,440207323,534067066,404184327,26315329,771794,460514617,32337010,489998940,465920837,1492478818,866159320,1885749294,32046098,1344962765,1465810244,28752769,563435436,1432446894,443876833,3802459,427416481,36024247
1482146838,1810890940,1814543804,1400161658,573293658,1463172857,535406836,1987151444,514151515,28983792,1369815431,1381438070,28347788,1294143918,1448940926,1293873771,541511506,32737519,1294066827,574048642,507936402,2053071700,497755276,1864903571,496382346,17340722,1396378940,1300435689,1449433930,1888965828,1448651865,1935186854,1844083225,1874938334,520458582,1476661551,1961592043,514912381,1301800940,17142439,1442454166,1877458913,509048158,507963591,1855330115,1429602656,410821021,1334327027,1297743641,500392084,1320657822,1323949474,534539187,1468093890,2000604392,1407355310,1370484114,1492819506,1921120740,1373220950,1996350431,28382799,1345988,405377784,1876356307,34834731,409941065,419594607,1845586234,1325625604,1907125217,33579249,28642074,1678109,465261731,28559573,1870591735,1397573789,1374673058,1371410220,507825063,35331832,1991593614,550503244,1296539277,407756780,570088053,1387285219,35288363,479028360
477933084,399343328,2025074866,1364210089,1394936381,1320917290,512376305,1297572672,31149686,28256967,1915783693,1398698254,1804277095,518174058,28811748,532940370,1440035339,414003915,1437149687,1350129343,1811830645,517571398,4381577,866019838,1363298158,1425212774,1390015504,1446239752,1336856775,440101375,1399099281,1866893355,1322219515,1429642216,1315117015,2010992556,508726975,514556623,1409471698,505352585,1385280624,1346249808,508381786,413812905,1341520066,507585217,1855463618,1888073536,548683947,1466155095,1303019439,442867083,1343422082,1951284399,1826295303,1491112636,565941411,1389955645,1494467220,1338344181,1368888092,2040974949,5225523,516742190,1421033616,435166107,405377955,1440416518,440207895,542324121,1394314207,229674,26082904,1457459820,28477919,34167173,470759406,409031703,26939799,2038597245,26474693,487388010,513054760,1941334768,1362591274,1306597651,1329938686,1411175271,29932115,407459161
571165005,421563197,2053534688,1392689463,507134156,1402407516,471565607,1426795926,30051266,31421609,2048740435,1368172802,545962056,510392986,472644873,553424622,491943337,517566437,1967185274,28889027,2047530508,1501545804,5048430,1896410845,1395758944,1361332109,1377331322,530986650,19217345,1366904644,863200891,1384280129,1332816628,2020616183,566436423,2029595280,1353195017,547480930,16336590,26969423,1431012514,28085666,1388999093,1400579856,1945972720,26278741,1892157181,1818554321,1352789092,1821675368,1418426655,427142041,427142867,437292792,1835769145,30854536,1499412308,490637456,1343208758,518894532,1830869588,2017420240,5049510,463268196,1364244011,1416567096,428375116,27866381,32019370,1497949496,529391593,17413778,569903763,1407809839,445462166,33933034,1341503663,1378849035,17534646,1472847832,441116627,1301968565,399366200,35957312,546730467,526413065,27003907,1377385467,420500346,1456266412
1390774961,39443742,1385783701,1419571215,1301572562,417859301,515452396,2024165246,1415431185,5105284,1405884684,1404710047,27572417,515421981,492144989,566443112,1371682641,506137706,1343385372,1397045312,1378945491,1819213390,1447608354,509781890,566772760,1390587618,1321583700,466126699,26663893,507744527,1478413154,1903259546,1393189497,502636857,1379401593,1364106937,501133087,573607325,31545722,5168529,1452805072,572147345,1355079426,1345936907,1967058393,543855389,1429590011,2014448032,1407561339,507260077,1447646855,406737215,491295344,1410996313,2013986244,1867150163,28327002,452608050,5150896,522510393,1365393562,1857346613,19606009,419115165,2050546964,523248135,407007879,35403355,4178454,1334297091,1456321800,3987074,22844573,1677539,27708981,1836740609,1344617082,862808647,1463692,1805492081,1431107862,1300168979,501214779,1297031753,1370226955,456185857,29114029,1386859973,1486075945,458507896
458711843,31421071,865021921,1338361642,1496847976,1452779542,1401671642,559498576,551991158,404184325,1329343624,1481437664,866087554,1366856368,509726925,1495977054,1366242625,1364326885,1348650399,1381869290,518918803,1857212540,1836888606,1453934499,1320968325,1315467702,1325861019,507532272,1887353724,1412062358,1408547543,28822582,1335253839,1818663206,1499290295,1465373836,1844284100,1323207972,1411364871,1390639761,1387274453,1815135911,1473984693,1424197391,1444061787,1303026280,1365158761,490602530,479223490,865798357,468272970,458697080,1378441965,425298067,1940985039,1496735001,1396675015,490637451,2048449478,1362047583,1995028177,1882566355,1377482386,468877742,2020266314,1410577501,38679425,1332585260,34033209,1460952616,1337182504,27948638,1290394,1351564228,1453009592,399354146,863487985,1315119132,1330635600,1946766888,1363343831,1326914612,470573587,529831360,449577538,493285630,28061545,1307957162,1405281224,418708666
445666559,31421056,548121104,477331947,1421150458,1399037968,519943386,862696389,1322282094,32640460,32544312,2018645274,1445172341,1294069076,514344099,1455209637,535382632,502757464,1371700207,500934889,2046763269,1452599552,26995080,1396821516,1436908131,551300395,1406472221,1494131514,22242263,1487021042,1467102163,568254429,2015025041,1416700590,1371893804,1407706873,550230649,1398242255,2417437,1384299486,520267031,503127141,28346550,1387549412,1486646452,36307050,1873209173,1380909026,1868123629,1350503895,2015130363,571340561,419594754,515452664,1381618861,1888231303,1358165607,427595651,27049182,1417695355,551338500,26774033,1345907,458496750,1457771447,434550795,1464666921,34057028,865592685,558247170,496382409,29722334,460298034,1427010265,408522539,1924552463,1442476881,1390225507,1469692388,1428123806,559737966,1300603720,1406273156,543919120,1300208377,1974373173,1990839,1365844205,429450820,468878104
32845017,1330084305,1388771804,1304835236,1494961202,491955256,476987043,503975530,501865980,28747134,1455635447,1437149685,564742270,2033206900,554392052,1462287226,1393505529,32341434,2053697844,862537766,507936431,513357813,1457329631,1348318676,1363646479,18079399,1338149826,521555309,473740295,17536461,1427948808,1405157017,488601178,1405059101,1445685322,1400476743,534968015,1326850525,16312282,29568014,524115031,1489176160,1396815659,28086988,1804367667,1447514878,1983398067,489970193,452608889,27774254,1821821861,1315140967,473742949,1360807463,573900186,560978769,26262113,2046346225,1401263379,41650326,1944794574,1400459504,18106710,439121497,2037174859,520458878,501220080,1464627979,541962915,18004020,1362147483,21785960,22664074,2039076264,28793844,1800559,531862423,1383116727,28959003,1882885310,1311346368,1314370689,530768729,35755974,550138093,464797702,1358028739,27684517,1831893268,33789903
538396797,37856794,1294091065,1872270253,1386887652,1864405488,1438364503,864564114,435288571,399411659,516320061,1336338682,549850953,1444724598,456185941,507134121,1316718915,517918764,1352986229,529824782,1370748280,1803442452,1424156670,574269115,1440104783,1400910076,1345600546,1433422987,1298253070,1384353223,1454950761,1336871673,493166162,1480323000,1917350740,522528075,544511010,1358906772,26941852,17142462,1499970628,543968458,1321583275,1429125751,1424249835,29950294,2039107769,1294899330,534539514,489997536,19089894,446732236,448916010,1358722282,1407355373,473742254,1312680079,35031384,505449961,518077167,2039109533,1390639824,391351,507134204,1465179681,1384492897,411315257,1490847359,1836076717,1318498900,1406266866,4053023,22811480,1461552824,473602930,27276796,443876465,1343008432,1365947908,2004426357,5067896,454730625,1385129280,36872093,452601792,1404833299,28126738,426026093,457855550,498577674
1936073352,34766715,543986237,543987404,1419873281,486814376,1410838577,507971412,28730277,1831893268,480768749,1832327032,1464639061,1833965649,1242611,545243004,1368695064,422073384,1394986560,19159521,1360744444,1879816839,862959444,523937791,1417113596,2173528,1329245087,1384296302,1405390933,421423367,507989853,1373355641,511920167,1334578990,548060434,1374602770,1492103492,1351731631,862336259,5084431,1490412034,1296372576,514403978,1348498147,1995291265,1939601619,1420752760,1363296009,1917161325,1394735034,1983277214,1903476352,1350656778,1308187350,1426971310,1406307057,1359964782,487527844,1874934515,562594084,500684830,1413715240,1372105587,524148834,1893820323,1817299988,467595429,1329640448,29547023,1426272031,1433861527,412911120,39324829,2007475713,41633200,442837467,518904426,1810421236,1338910561,1414896556,513360472,1313728586,491943293,1836421270,1358397859,544739231,27638782,1401867016,1865089762,437608591
